rho,f_noise,routing_gain,oracle_headroom,frac_captured,analytic_frac
0.35624999999999996,0.27708333333333335,0.3567606505956446,0.9349442222081868,0.381607043067089,0.20880907004815427
0.35624999999999996,0.31666666666666665,0.33585309376731093,0.9315705332847687,0.36044499426121585,0.1973757203913389
0.35624999999999996,0.35624999999999996,0.3044434068134592,0.921744401924213,0.33027675300958614,0.18594237073452355
0.35624999999999996,0.3958333333333333,0.31978214074811884,0.9386852234347595,0.3405669755122737,0.17450902107770822
0.35624999999999996,0.4354166666666667,0.289141945591483,0.9315051104133278,0.31018448523818887,0.16307567142089283
0.35624999999999996,0.475,0.2763309092952515,0.9343167931164652,0.29565606747153567,0.15164232176407746
0.35624999999999996,0.5145833333333333,0.26286317645296264,0.9374692366194496,0.2803508260611349,0.1402089721072621
0.35624999999999996,0.5541666666666667,0.2346408124615397,0.9286261993515219,0.2527762755126309,0.1287756224504467
0.35624999999999996,0.59375,0.23683572068482064,0.9323775826437767,0.2539817924360847,0.11734227279363134
0.35624999999999996,0.6333333333333333,0.2250185670117063,0.9250558226582498,0.24318688015210901,0.105908923136816
0.35624999999999996,0.6729166666666666,0.19486898442629827,0.9252538861135341,0.21041689142735354,0.09447557348000067
0.35624999999999996,0.7124999999999999,0.16182338893931716,0.9090246674462995,0.1777642222955064,0.08304222382318532
0.35624999999999996,0.7520833333333333,0.1617321856674835,0.934237718109356,0.17305506042912314,0.0716088741663699
0.35624999999999996,0.7916666666666666,0.1377988616690545,0.9312066872861738,0.1475685033036467,0.06017552450955453
0.35624999999999996,0.8312499999999999,0.126942228161163,0.9377755166116746,0.13537708564960668,0.048742174852739205
0.35624999999999996,0.8708333333333333,0.08589690785581983,0.9251230349961167,0.09243540887021262,0.037308825195923816
0.35624999999999996,0.9104166666666667,0.04014056310445077,0.9196414557533575,0.04360059826998242,0.025875475539108458
0.35624999999999996,0.95,0.023229521504509063,0.9259632436264768,0.024908625180363162,0.014442125882293105
0.3958333333333333,0.0,0.4266642727194625,0.9059271811344024,0.4708104423145727,0.27982137159266446
0.3958333333333333,0.03958333333333333,0.39578401692254345,0.8949093835527204,0.4422269040766973,0.2687451089671214
0.3958333333333333,0.07916666666666666,0.3726973236793622,0.8860413726561797,0.4205594618205966,0.2576688463415785
0.3958333333333333,0.11875,0.3799552605539151,0.8995913382491096,0.4223263446872069,0.2465925837160355
0.3958333333333333,0.15833333333333333,0.3530139832123722,0.893508924367743,0.3949515802938506,0.23551632109049256
0.3958333333333333,0.19791666666666666,0.3416839210477458,0.8958727894690223,0.381497846343507,0.22444005846494958
0.3958333333333333,0.2375,0.34569601975384473,0.9000244488459731,0.38407339118611333,0.2133637958394066
0.3958333333333333,0.27708333333333335,0.33094566493388544,0.8945355702580846,0.3695689407095671,0.20228753321386367
0.3958333333333333,0.31666666666666665,0.3049291835105436,0.9037246123526813,0.3373576166109267,0.19121127058832071
0.3958333333333333,0.35624999999999996,0.2866555411907105,0.8959332273855883,0.3198879126258075,0.18013500796277773
0.3958333333333333,0.3958333333333333,0.2693135326554776,0.8862954766930166,0.3039052087018838,0.1690587453372348
0.3958333333333333,0.4354166666666667,0.2649507061739542,0.8888797071571471,0.2980191041574087,0.1579824827116918
0.3958333333333333,0.475,0.25768178097538735,0.9035607152030964,0.285179879714335,0.14690622008614884
0.3958333333333333,0.5145833333333333,0.2320369683648362,0.8983133189562095,0.2583779342315368,0.1358299574606059
0.3958333333333333,0.5541666666666667,0.21448452653607566,0.8834457672042921,0.2426007932110497,0.12475369483506286
0.3958333333333333,0.59375,0.21126643846500434,0.8915652873775753,0.2369013995739635,0.11367743220951991
0.3958333333333333,0.6333333333333333,0.19181260278957868,0.8923526949875272,0.21497679558756877,0.10260116958397698
0.3958333333333333,0.6729166666666666,0.1819994067988796,0.9015616510103784,0.2016427079535927,0.09152490695843403
0.3958333333333333,0.7124999999999999,0.1607035481013895,0.8877027448330422,0.18087466677309028,0.08044864433289108
