seed,n,spearman_est,spearman_rand,spearman_labelshuffle,aurc_est,aurc_similarity,aurc_random_feat,aurc_oracle,aurc_noselect,mean_transfer_err
42,69100,0.10875941938118404,-0.010380264264739997,-0.018591018622835576,0.972775261042931,0.9807094399563441,0.9825363043338012,0.8916111571322589,0.9844753514098707,0.9844753514098707
43,69100,0.11073822525643041,0.013057744637371627,-0.011591636239442125,0.9728099222811126,0.980705530263285,0.9824114567144168,0.8916890243384766,0.9845204730351306,0.9845204730351306
44,69100,0.11015835309294802,0.007979055350612954,-0.015868997121309725,0.9728675837252291,0.9807110267457265,0.981726501363449,0.8915987511545976,0.984539828876683,0.984539828876683
