seed,predictor,n,spearman_est,spearman_rand,spearman_labelshuffle,aurc_est,aurc_magnitude,aurc_similarity,aurc_random_feat,aurc_oracle,aurc_noselect
42,mean_condition,33983,0.10039963204849996,0.0070744164065696565,0.00139991395913699,0.8100520914948732,0.8191066415772591,0.8174633485553591,0.8164282487545385,0.7423096598180701,0.818198240114115
42,knn_coexpr_k25,33983,0.21372848394993238,0.007215877474593245,0.012875524011781636,0.853536271400955,0.8675215437523133,0.8734643210466417,0.8708033125971218,0.8048294609935657,0.871761876814916
42,ridge_embed,33983,0.14440957998467724,-0.013265263706707369,0.012404935648305353,0.8172117423760239,0.8295560319471172,0.8246237589329691,0.8270050988924208,0.7531485644516397,0.8284984019415615
43,mean_condition,33983,0.09454103613830912,-0.01048935570260302,0.006253227344620462,0.8103539297427598,0.8184926127437376,0.8174926155974178,0.8166821354536224,0.742293234666305,0.818205989638762
43,knn_coexpr_k25,33983,0.21582571677915474,0.006662267018183046,-0.014739708697470374,0.8536529854279032,0.8673396719107986,0.8735113312089278,0.8694865215375843,0.8049949819051607,0.871687434319698
43,ridge_embed,33983,0.14739945325432793,0.0012630250352193356,0.016443886915411345,0.8168991149928776,0.8298314591990603,0.8246662567538714,0.828886778799392,0.7530837809417698,0.8285138208614322
44,mean_condition,33983,0.09914288346818673,-0.008934581831719699,0.01105662467835959,0.8104743379716367,0.8194616210647375,0.817689777401188,0.8176934444069918,0.7423382105833145,0.8182286679704379
44,knn_coexpr_k25,33983,0.2158046738537895,-0.017395149954533944,0.015506483546851024,0.8537687542765974,0.8674391178548332,0.8740588310321172,0.8692835517172929,0.8053353672744954,0.8718789581960223
44,ridge_embed,33983,0.1500245277256557,-0.016770934517162786,0.024193603509073878,0.8166664262117225,0.8297439997407374,0.8247176482281057,0.8264387651566046,0.7531205918220137,0.8285143216120097
