seed,predictor,n,spearman_std,spearman_nested,aurc_std,aurc_nested,aurc_noselect,aurc_oracle,delta_aurc_nested_minus_std,delta_spearman_nested_minus_std
42,mean_condition,33983,0.10039963204849996,0.10157028465509184,0.8100520914948732,0.810080503804821,0.818198240114115,0.7423096598180701,2.8412309947767334e-05,0.001170652606591882
42,knn_coexpr_k25,33983,0.21372848394993238,0.2000367261342314,0.853536271400955,0.8545541139475867,0.871761876814916,0.8048294609935657,0.001017842546631731,-0.013691757815700978
42,ridge_embed,33983,0.14440957998467724,0.14996484708243554,0.8172117423760239,0.8168035022010557,0.8284984019415615,0.7531485644516397,-0.00040824017496821075,0.005555267097758304
43,mean_condition,33983,0.09454103613830912,0.09911679247700411,0.8103539297427598,0.8103380736807715,0.818205989638762,0.742293234666305,-1.5856061988284154e-05,0.004575756338694989
43,knn_coexpr_k25,33983,0.21582571677915474,0.20422983700375397,0.8536529854279032,0.8542366315960853,0.871687434319698,0.8049949819051607,0.0005836461681820726,-0.011595879775400775
43,ridge_embed,33983,0.14739945325432793,0.15230739090598508,0.8168991149928776,0.8166932960747226,0.8285138208614322,0.7530837809417698,-0.00020581891815496522,0.004907937651657146
44,mean_condition,33983,0.09914288346818673,0.10588198121907881,0.8104743379716367,0.8098039380535993,0.8182286679704379,0.7423382105833145,-0.0006703999180374121,0.006739097750892084
44,knn_coexpr_k25,33983,0.2158046738537895,0.20745708986817837,0.8537687542765974,0.8541121759473715,0.8718789581960223,0.8053353672744954,0.00034342167077416885,-0.00834758398561114
44,ridge_embed,33983,0.1500245277256557,0.1517618126796267,0.8166664262117225,0.8166842244988204,0.8285143216120097,0.7531205918220137,1.779828709791431e-05,0.001737284953971019
